dish_1562688426,88,179,roasted potatoes,17,209,chicken apple sausage,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1561662054,292,145,pepper,0.300716,23,white rice,12.02864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1566931650,488,26,mixed greens,91,12,olives,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1551318377,95,52,kiwi,47,57,potato chips,17,25,chicken,136,39,avocado,72,24,broccoli,71,94,parmesan cheese,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1561061630,150,50,apple,11.428572,92,caesar dressing,6.778005,43,corn,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1563294441,162,35,pineapple,83,83,watermelon,79,100,olive oil,9.142858,197,cranberries,2.285714,96,bulgur,11.428572,89,shallots,2.285714,144,croutons,0.317719,214,arugula,22.857143,94,parmesan cheese,4.236252,225,mustard greens,34.285713,223,parsley,2.285714,61,kale,40.668022,219,lemon juice,1.142857,141,salt,0.285714,84,garlic,0.571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1563910708,555,114,blueberries,5.468355,109,vinegar,2.734177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1558547205,186,5,potatoes,96,65,almonds,25,219,lemon juice,3.242067,86,mustard,0.341772,100,olive oil,9.249906,40,green beans,52.650002,164,lime,0.405258,141,salt,0.981403,84,garlic,9.897087,89,shallots,9.726201,62,radishes,5.468355,153,salmon,324.206696,33,spinach (raw),50.38755,237,ginger,1.621034,72,onions,6.484134,21,brown rice,64.841339,186,jalapenos,3.242067,115,chili,0.810517,222,cilantro,3.242067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1566230222,462,87,egg whites,462,,,,33,spinach (raw),11,23,white rice,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1563378372,128,90,biscuits,119,4,bacon,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1565897569,150,213,wheat berry,21.924482,7,cauliflower,14.616322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1559841891,272,182,grapes,71,118,pears,201,84,garlic,1.461632,100,olive oil,0.182704,141,salt,0.730816,10,steak,109.622414,164,lime,1.461632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1551221801,45,45,fish,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1551562881,38,12,olives,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1551237079,245,16,brussels sprouts,102,25,chicken,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1558641442,211,7,cauliflower,97,34,cantaloupe,58,22,beef,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1558031566,26,4,bacon,26,,,,116,corn on the cob,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1565034330,483,208,soy sauce,0.908858,84,garlic,0.908858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1562786103,57,136,frozen yogurt,57,,,,23,white rice,18.177151,115,chili,0.908858,205,orange juice,0.908858,100,olive oil,1.363286,72,onions,1.817715,232,green onions,0.908858,61,kale,4.544288,141,salt,0.227214,7,cauliflower,175,109,vinegar,0.908858,24,broccoli,9.088575,22,beef,136.328629,179,roasted potatoes,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1558717969,90,116,corn on the cob,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1563306039,326,25,chicken,60.732426,205,orange juice,0.518614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1551306860,11,4,bacon,11,,,,232,green onions,0.518614,23,white rice,10.372272,42,mushroom,30,89,shallots,0.018979,219,lemon juice,0.303662,84,garlic,0.822276,197,cranberries,3.184834,92,caesar dressing,1.824847,100,olive oil,8.362238,217,thyme,0.151831,141,salt,0.305095,223,parsley,0.607324,179,roasted potatoes,47,144,croutons,0.08554,50,apple,3.184834,213,wheat berry,6.073242,33,spinach (raw),41.328735,94,parmesan cheese,1.14053,109,vinegar,3.703448,61,kale,13.542151,86,mustard,0.796209,72,onions,7.406896,22,beef,77.792046,24,broccoli,5.186136,208,soy sauce,0.518614,115,chili,0.518614,,,,,,,,,,,,,,,,,,,,
dish_1562614121,155,24,broccoli,67,141,salt,0.139021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1564171888,194,21,brown rice,29.134598,214,arugula,5.82692,100,olive oil,8.897314,86,mustard,1.112164,72,onions,8.897314,197,cranberries,4.448657,109,vinegar,4.448657,33,spinach (raw),55.608215,50,apple,4.448657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1562949541,374,66,turkey bacon,40,224,bok choy,70.243904,141,salt,0.364182,145,pepper,7.283649,217,thyme,0.182091,153,salmon,145.672989,100,olive oil,5.535573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1558114875,143,194,deprecated,143,,,,100,olive oil,1.756098,8,scrambled eggs,185,13,berries,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1561666640,90,34,cantaloupe,38,182,grapes,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1560539368,314,168,quinoa,20.927153,222,cilantro,1.046358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1561665706,228,108,chickpeas,139,116,corn on the cob,49,141,salt,0.579519,84,garlic,0.523179,219,lemon juice,2.092715,72,onions,4.185431,214,arugula,5.231788,186,jalapenos,0.261589,100,olive oil,5.033243,41,carrot,84.781265,6,caesar salad,70,45,fish,104.635757,145,pepper,4.238419,238,tomatillo,10.463576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1562010369,69,41,carrot,1.674757,145,pepper,0.167476,169,pizza,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1551322890,93,8,scrambled eggs,93,,,,100,olive oil,0.334951,213,wheat berry,6.699029,192,pork,50.242718,186,jalapenos,0.083738,81,mayonnaise,1.339806,219,lemon juice,0.669903,95,cabbage,6.699029,223,parsley,0.334951,141,salt,0.083738,84,garlic,0.669903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1558636028,262,182,grapes,136,116,corn on the cob,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1566587102,146,25,chicken,83.205704,212,millet,20.801426,34,cantaloupe,98,65,almonds,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1558631904,154,50,apple,154,,,,145,pepper,0.390027,33,spinach (raw),4.160285,186,jalapenos,4.160285,100,olive oil,4.160285,84,garlic,2.080142,72,onions,4.160285,141,salt,2.080142,29,tomatoes,10.400713,30,bell peppers,10.400713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1561049373,146,8,scrambled eggs,127,4,bacon,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1551227581,31,30,bell peppers,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1551225714,31,56,tortilla,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1551124637,20,4,bacon,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1551378151,136,49,nuts,50,14,asparagus,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1562603536,14,4,bacon,14,,,,53,lemon,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1561578156,97,154,eggplant,95.098038,100,olive oil,0.95098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1550772960,57,29,tomatoes,57,,,,141,salt,0.95098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1550861950,67,54,orange,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1565195398,126,209,chicken apple sausage,23,100,olive oil,2.512195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1550713462,61,46,tofu,61,,,,181,sweet potato,100.487808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1566502437,64,109,vinegar,3.075075,33,spinach (raw),38.438438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1558638216,43,23,white rice,43,,,,190,sun dried tomatoes,3.075075,84,garlic,0.384384,72,onions,4.612613,28,cucumbers,7.687688,86,mustard,0.384384,141,salt,0.192192,100,olive oil,6.15015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1562704640,275,22,beef,51.924911,141,salt,0.394129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1563813395,193,141,salt,0.186962,145,pepper,0.04674,100,olive oil,1.224095,89,shallots,3.461661,210,spinach (cooked),1.73083,72,onions,1.73083,20,squash,87.792847,109,vinegar,0.086542,224,bok choy,1.73083,212,millet,6.923322,7,cauliflower,62,11,cheese pizza,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1565981802,152,41,carrot,46.33395,141,salt,0.173752,16,brussels sprouts,37.392376,100,olive oil,0.373924,4,bacon,38,35,pineapple,87,36,sausage,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1564170098,67,72,onions,35,12,olives,32,46,tofu,105,145,pepper,0.028959,100,olive oil,0.463339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1558636902,95,41,carrot,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1551232713,78,16,brussels sprouts,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1563379494,295,8,scrambled eggs,280.952393,48,cheese,14.047619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1560367980,254,14,asparagus,33,141,salt,0.135029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1563898813,382,100,olive oil,7.951515,86,mustard,0.49697,72,onions,2.16047,231,country rice,10.802348,100,olive oil,1.080235,232,green onions,0.540117,169,pizza,125,33,spinach (raw),27,45,fish,54.011742,84,garlic,0.270059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1565711570,324,141,salt,0.467405,145,pepper,0.116851,28,cucumbers,9.939394,30,bell peppers,9.939394,24,broccoli,93,141,salt,0.248485,84,garlic,0.49697,8,scrambled eggs,210,62,radishes,7.951515,4,bacon,38,109,vinegar,3.975757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1563910276,241,100,olive oil,1.31097,72,onions,3.49592,16,brussels sprouts,93.480934,8,scrambled eggs,134,100,olive oil,0.934809,15,hash browns,73,4,bacon,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1558640074,116,50,apple,116,,,,141,salt,0.43699,219,lemon juice,1.74796,222,cilantro,1.74796,115,chili,0.43699,89,shallots,5.24388,153,salmon,174.796005,84,garlic,5.24388,237,ginger,0.87398,186,jalapenos,1.74796,21,brown rice,34.959202,33,spinach (raw),8.7398,164,lime,0.218495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1551222363,45,58,noodles,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1563308323,66,41,carrot,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1550711973,59,26,mixed greens,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1558636928,89,195,cherry tomatoes,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1562872182,296,42,mushroom,34,224,bok choy,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1561999706,502,8,scrambled eggs,245,181,sweet potato,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1565107211,799,198,salsa,75,181,sweet potato,115.121956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1560802562,5,100,olive oil,0.438356,219,lemon juice,0.219178,8,scrambled eggs,86,100,olive oil,2.878049,87,egg whites,358,83,watermelon,93,182,grapes,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1558722322,92,41,carrot,92,,,,96,bulgur,0.547945,141,salt,0.013699,61,kale,2.191781,223,parsley,0.054795,108,chickpeas,1.09589,145,pepper,0.438356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1558639876,215,41,carrot,57,34,cantaloupe,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1566838378,482,8,scrambled eggs,65,83,watermelon,139,7,cauliflower,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1551487779,40,44,ham,40,,,,13,berries,133,35,pineapple,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1551486217,140,52,kiwi,57,44,ham,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1562169729,50,16,brussels sprouts,49.200493,141,salt,0.246002,12,olives,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1551491048,118,12,olives,42,46,tofu,41,145,pepper,0.061501,100,olive oil,0.492005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1566501258,30,72,onions,30,,,,24,broccoli,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1563811439,289,34,cantaloupe,72,87,egg whites,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1566419546,177,6,caesar salad,74,11,cheese pizza,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1557853229,126,105,eggs,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1551392316,30,14,asparagus,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1557937037,49,37,raspberries,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1565811287,127,224,bok choy,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1551236521,178,44,ham,47,19,bread,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1559843690,134,2,strawberries,77,5,potatoes,39,48,cheese,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1562947409,190,35,pineapple,73,13,berries,117,24,broccoli,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1563217993,337,160,mangos,7.43949,192,pork,75.095787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1561580322,76,6,caesar salad,53,213,wheat berry,23,84,garlic,0.500639,72,onions,4.992368,186,jalapenos,0.743949,219,lemon juice,1.115924,28,cucumbers,7.43949,100,olive oil,2.161973,225,mustard greens,14.878981,223,parsley,0.250319,29,tomatoes,7.43949,141,salt,0.562173,195,cherry tomatoes,7.43949,20,squash,91.738594,23,white rice,10.012772,201,zucchini,5.006386,214,arugula,24.821665,215,rosemary,0.500639,24,broccoli,73,222,cilantro,0.743949,164,lime,1.115924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1558550079,142,50,apple,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1561664013,163,25,chicken,90.999016,84,garlic,1.60058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1563480534,576,84,garlic,8.477633,71,wine,1.253699,23,white rice,4.582339,145,pepper,0.114558,21,brown rice,9.099901,192,pork,32.076374,100,olive oil,1.81998,152,sugar,3.436754,219,lemon juice,0.341246,220,basil,0.113749,41,carrot,9.099901,224,bok choy,4.582339,216,chard,2.274975,223,parsley,0.113749,215,rosemary,0.113749,141,salt,0.684112,226,chive,0.113749,208,soy sauce,1.832936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1558375506,142,194,deprecated,142,,,,219,lemon juice,2.407978,72,onions,11.08445,186,jalapenos,2.407978,21,brown rice,48.159565,42,mushroom,9.40274,22,beef,62.684933,63,pasta,50.147945,7,cauliflower,50.5,89,shallots,7.223935,115,chili,0.601995,222,cilantro,2.407978,164,lime,0.300997,141,salt,0.680351,24,broccoli,50.5,180,sour cream,2.507397,100,olive oil,2.276121,217,thyme,0.156712,157,cream,2.507397,33,spinach (raw),18.308384,237,ginger,1.203989,153,salmon,240.797821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1559838214,8,4,bacon,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1550773506,122,30,bell peppers,50,8,scrambled eggs,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1566501153,419,12,olives,97,41,carrot,38,4,bacon,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish_1568146905,74,26,mixed greens,74,,,,33,spinach (raw),25,94,parmesan cheese,34,25,chicken,112,39,avocado,63,100,olive oil,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
